SetId,MemberId,SetDesc,MemberDesc
167,1535,BAC Event Type,Unknown
167,1714,BAC Event Type,Unlock All Doors
167,1532,BAC Event Type,Unlocked
167,1533,BAC Event Type,Unlocked and Closed
167,1534,BAC Event Type,Unlocked and Open
167,16,BAC Event Type,Unsigned out of range.
167,11,BAC Event Type,Unsigned range.
167,1505,BAC Event Type,User Event Activated
167,1506,BAC Event Type,User Event Disabled
167,1702,BAC Event Type,User Logoff
167,1701,BAC Event Type,User Logon
167,1204,BAC Event Type,Valid & Unauthorized
167,1941,BAC Event Type,Verify Firmware
167,1906,BAC Event Type,Zone Ready
168,0,BAC File Access,Record Access
168,1,BAC File Access,Stream Access
127,6,BAC Init State,Abort Restore
127,7,BAC Init State,Activate Changes
127,0,BAC Init State,Cold Start
127,3,BAC Init State,End Backup
127,5,BAC Init State,End Restore
127,2,BAC Init State,Start Backup
127,4,BAC Init State,Start Restore
127,1,BAC Init State,Warm Start
187,3,BAC LifSfty Maint,Need Service Inoper
187,2,BAC LifSfty Maint,Need Service Oper
187,0,BAC LifSfty Maint,None
187,1,BAC LifSfty Maint,Periodic Test
189,5,BAC LifSfty Mode,Armed
189,13,BAC LifSfty Mode,AutoRelease Disabled
189,14,BAC LifSfty Mode,Default
189,12,BAC LifSfty Mode,Disabled
189,6,BAC LifSfty Mode,Disarmed
189,10,BAC LifSfty Mode,Disconnected
189,11,BAC LifSfty Mode,Enabled
189,9,BAC LifSfty Mode,Fast
189,3,BAC LifSfty Mode,Manned
189,0,BAC LifSfty Mode,Off
189,1,BAC LifSfty Mode,On
189,7,BAC LifSfty Mode,Prearmed
189,8,BAC LifSfty Mode,Slow
189,2,BAC LifSfty Mode,Test
189,4,BAC LifSfty Mode,Unmanned
190,0,BAC LifSfty Oper,None
190,4,BAC LifSfty Oper,Reset
190,5,BAC LifSfty Oper,Reset Alarm
190,6,BAC LifSfty Oper,Reset Fault
190,1,BAC LifSfty Oper,Silence
190,2,BAC LifSfty Oper,Silence Audible
190,3,BAC LifSfty Oper,Silence Visual
190,7,BAC LifSfty Oper,Unsilence
190,8,BAC LifSfty Oper,Unsilence Audible
190,9,BAC LifSfty Oper,Unsilence Visual
188,3,BAC LifSfty SilState,All Silenced
188,1,BAC LifSfty SilState,Audible Silenced
188,0,BAC LifSfty SilState,Unsilenced
188,2,BAC LifSfty SilState,Visible Silenced
186,16,BAC LifSfty State,Abnormal
186,7,BAC LifSfty State,Active
186,2,BAC LifSfty State,Alarm
186,19,BAC LifSfty State,Blocked
186,18,BAC LifSfty State,Delayed
186,14,BAC LifSfty State,Duress
186,17,BAC LifSfty State,Emergency Power
186,3,BAC LifSfty State,Fault
186,5,BAC LifSfty State,Fault Alarm
186,4,BAC LifSfty State,Fault PreAlarm
186,21,BAC LifSfty State,General Alarm
186,13,BAC LifSfty State,Holdup
186,20,BAC LifSfty State,Local Alarm
186,6,BAC LifSfty State,Not ready
186,1,BAC LifSfty State,PreAlarm
186,0,BAC LifSfty State,Quiet
186,22,BAC LifSfty State,Supervisory
186,8,BAC LifSfty State,Tamper
186,15,BAC LifSfty State,Tamper Alarm
186,10,BAC LifSfty State,Test Active
186,9,BAC LifSfty State,Test Alarm
186,11,BAC LifSfty State,Test Fault
186,12,BAC LifSfty State,Test fault Alarm
186,23,BAC LifSfty State,Test Supervisory
169,1,BAC Limit Enable,High limit enable
169,0,BAC Limit Enable,Low limit enable
170,2,BAC Notify Type,Ack Notification
170,0,BAC Notify Type,Alarm
170,1,BAC Notify Type,Event
171,2,BAC Program Error,Internal
171,1,BAC Program Error,Load failed
171,0,BAC Program Error,Normal
171,4,BAC Program Error,Other
171,3,BAC Program Error,Program
172,3,BAC Program Request,Halt
172,1,BAC Program Request,Load
172,0,BAC Program Request,Ready
172,4,BAC Program Request,Restart
172,2,BAC Program Request,Run
172,5,BAC Program Request,Unload
173,4,BAC Program State,Halted
173,0,BAC Program State,Idle
173,1,BAC Program State,Loading
173,2,BAC Program State,Running
173,5,BAC Program State,Unloading
173,3,BAC Program State,Waiting
464,8,BAC Restart Reason,Activate Changes
464,1,BAC Restart Reason,Cold Start
464,3,BAC Restart Reason,Detected Power Lost
464,4,BAC Restart Reason,Detected Powered Off
464,5,BAC Restart Reason,Hardware Watchdog
464,6,BAC Restart Reason,Software Watchdog
464,7,BAC Restart Reason,Suspended
464,0,BAC Restart Reason,Unknown
464,2,BAC Restart Reason,Warm Start
9,1,BAC Status Flags,Fault
9,0,BAC Status Flags,In Alarm
9,3,BAC Status Flags,OutOfService
9,2,BAC Status Flags,Overridden
174,1,BAC VT Class,ANSI X3 64
174,3,BAC VT Class,DEC VT100
174,4,BAC VT Class,DEC VT220
174,2,BAC VT Class,DEC VT52
174,0,BAC VT Class,Default Terminal
174,5,BAC VT Class,HP 700 94
174,6,BAC VT Class,IBM 3130
2598,6,Background Download Status,Apply Staged Files Complete
2598,4,Background Download Status,Failed Validation
2598,7,Background Download Status,Fatal Error
2598,3,Background Download Status,Files Are Staged
2598,0,Background Download Status,Idle
2598,1,Background Download Status,Initializing
2598,5,Background Download Status,Programming
2598,2,Background Download Status,Ready For Download
1797,5,BACnet Backup State,Backup Failure
1797,0,BACnet Backup State,Idle
1797,3,BACnet Backup State,Performing Backup
1797,4,BACnet Backup State,Performing Restore
1797,1,BACnet Backup State,Preparing for Backup
1797,2,BACnet Backup State,Preparing for Restore
1797,6,BACnet Backup State,Restore Failure
1831,3,BACnet Directory Mode,BDS Always
1831,4,BACnet Directory Mode,Both
1831,2,BACnet Directory Mode,Fallback
1831,0,BACnet Directory Mode,No BDS
1831,1,BACnet Directory Mode,No Fallback
1828,3,BACnet Directory Record Quality,Configured
1828,0,BACnet Directory Record Quality,Invalid
1828,5,BACnet Directory Record Quality,Learned
1828,2,BACnet Directory Record Quality,Local
1828,6,BACnet Directory Record Quality,Monitored
1828,4,BACnet Directory Record Quality,Registered
1828,1,BACnet Directory Record Quality,Unknown
1830,1,BACnet Directory Scope,Central
1830,2,BACnet Directory Scope,Central-Secondary
1830,0,BACnet Directory Scope,Local
1829,2,BACnet Directory Server Status,Configured
1829,1,BACnet Directory Server Status,Local
1829,4,BACnet Directory Server Status,No Server
1829,3,BACnet Directory Server Status,Secondary
1829,0,BACnet Directory Server Status,Unknown
1832,4,BACnet DNS-SD Mode,Both
1832,3,BACnet DNS-SD Mode,DNS Server Only
1832,2,BACnet DNS-SD Mode,Fallback
1832,0,BACnet DNS-SD Mode,MDNS Only
1832,1,BACnet DNS-SD Mode,Stay On DNS Server
575,1,BACnet Encoding,ANSI X3.4 (US-ASCII)
575,0,BACnet Encoding,ISO 10646 (UCS-2)
575,3,BACnet Encoding,ISO 10646 (UTF-8)
575,2,BACnet Encoding,Microsoft DBCS code page 932 (Japanese Shift JIS)
1833,0,BACnet Entity Class,Device
1833,6,BACnet Entity Class,Device Group
1833,2,BACnet Entity Class,IT Device
1833,8,BACnet Entity Class,IT Device Group
1833,4,BACnet Entity Class,NL Device
1833,10,BACnet Entity Class,NL Device Group
1833,1,BACnet Entity Class,Proxied Device
1833,7,BACnet Entity Class,Proxied Device Group
1833,3,BACnet Entity Class,Proxied IT Device
1833,9,BACnet Entity Class,Proxied IT Device Group
1833,5,BACnet Entity Class,Proxied NL Device
1833,11,BACnet Entity Class,Proxied NL Device Group
1834,3,BACnet Forwarding Fault,Address Not Found
1834,4,BACnet Forwarding Fault,Insufficient Sequrity
1834,5,BACnet Forwarding Fault,No Connection
1834,0,BACnet Forwarding Fault,No Fault
1834,2,BACnet Forwarding Fault,No Resources
1834,1,BACnet Forwarding Fault,No Transport
1549,0,BACnet Log Status,Log Disabled
1549,3,BACnet Log Status,Log Enabled
1549,2,BACnet Log Status,Log Interrupted
1549,1,BACnet Log Status,Log Purged
1835,0,BACnet Membership Registration,Configured
1835,2,BACnet Membership Registration,Listen
1835,1,BACnet Membership Registration,Register
1836,2,BACnet Membership Status,Configured
1836,7,BACnet Membership Status,Expired
1836,1,BACnet Membership Status,Invalid
1836,5,BACnet Membership Status,Learned
1836,6,BACnet Membership Status,Listening
1836,3,BACnet Membership Status,Pending
1836,4,BACnet Membership Status,Registered
1836,0,BACnet Membership Status,Unknown
1840,1,BACnet Network Port Commands,Discard changes
1840,6,BACnet Network Port Commands,Disconnect
1840,0,BACnet Network Port Commands,Idle
1840,4,BACnet Network Port Commands,Renew DHCP
1840,2,BACnet Network Port Commands,Renew foreign device registration
1840,5,BACnet Network Port Commands,Restart auto-negotiation
1840,7,BACnet Network Port Commands,Restart port
1840,3,BACnet Network Port Commands,Restart slave discovery
1838,7,BACnet Network Type,BACnet on a virtual network
1838,0,BACnet Network Type,BACnet over Ethernet
1838,4,BACnet Network Type,BACnet over LON
1838,10,BACnet Network Type,BACnet over serial
1838,6,BACnet Network Type,BACnet over Zigbee
1838,11,BACnet Network Type,BACnet Secure Communications
1838,1,BACnet Network Type,BACnet/ARCnet
1838,5,BACnet Network Type,BACnet/IP over IPv4
1838,9,BACnet Network Type,BACnet/IP over IPv6
1838,13,BACnet Network Type,BACnet/IT DNS-SD directory
1838,12,BACnet Network Type,BACnet/IT Websocket transport
1838,2,BACnet Network Type,BACnet/MSTP
1838,3,BACnet Network Type,BACnet/PTP (Point-to-Point)
1838,8,BACnet Network Type,Reserved
1232,1,BACnet Object Cache Exposed,Exclude from Object List
1232,0,BACnet Object Cache Exposed,Include in Object List
1839,2,BACnet Protocol Level,BACnet application
1839,3,BACnet Protocol Level,Non-BACnet application
1839,0,BACnet Protocol Level,Physical
1839,1,BACnet Protocol Level,Protocol
720,2,BACnet Shed Level Production,Amount
720,1,BACnet Shed Level Production,Level
720,0,BACnet Shed Level Production,Percent
719,2,BACnet Shed State,Shed Compliant
719,0,BACnet Shed State,Shed Inactive
719,3,BACnet Shed State,Shed Noncompliant
719,1,BACnet Shed State,Shed Request Pending
1431,1,BACnet Text Handler,Action-
1431,3,BACnet Text Handler,Level-
1431,0,BACnet Text Handler,No Action
1431,5,BACnet Text Handler,State-
1431,2,BACnet Text Handler,Too Many Actions
1431,4,BACnet Text Handler,Too Many Levels
1837,0,BACnet WebSocket Options,Accept inbound websocket connections
1837,1,BACnet WebSocket Options,Allow outbound websocket connections
650,3,Badge Type,Both
650,4,Badge Type,Common PIN
650,2,Badge Type,Keypad Number Only
650,1,Badge Type,Real Badge Only
411,1,Balancer Override,Close All
411,3,Balancer Override,Flow 1 Max
411,2,Balancer Override,Flow 1 Min
411,5,Balancer Override,Flow 2 Max
411,4,Balancer Override,Flow 2 Min
411,0,Balancer Override,Normal
1207,1,Balancer Override Dual,Close All
1207,3,Balancer Override Dual,Cold Duct Max
1207,2,Balancer Override Dual,Cold Duct Min
1207,5,Balancer Override Dual,Hot Duct Max
1207,4,Balancer Override Dual,Hot Duct Min
1207,0,Balancer Override Dual,Normal
1206,1,Balancer Override Single,Close All
1206,4,Balancer Override Single,Heating Flow
1206,0,Balancer Override Single,Normal
1206,3,Balancer Override Single,Supply Duct Max
1206,2,Balancer Override Single,Supply Duct Min
1724,1,BAS Communication,BACnet
1724,3,BAS Communication,Modbus
1724,2,BAS Communication,N2
1724,0,BAS Communication,Not Installed
1393,2,BAS Interface Type,BACnet IP
1393,1,BAS Interface Type,BACnet MSTP
1393,5,BAS Interface Type,LON
1393,4,BAS Interface Type,Modbus Slave
1393,3,BAS Interface Type,N2 Slave
1393,0,BAS Interface Type,None
192,0,Base Units,Imperial Units
192,1,Base Units,SI Can Units
192,2,Base Units,SI Eur Units
524,239,Basic OpCode,ABS
524,133,Basic OpCode,ABSHUMID
524,139,Basic OpCode,ACOS
524,238,Basic OpCode,ADD
524,254,Basic OpCode,AND
524,140,Basic OpCode,ASIN
524,138,Basic OpCode,ATAN
524,237,Basic OpCode,AVE
524,215,Basic OpCode,BCM
524,214,Basic OpCode,BITAND
524,211,Basic OpCode,BITNOT
524,213,Basic OpCode,BITOR
524,212,Basic OpCode,BITXOR
524,171,Basic OpCode,CHKERS
524,207,Basic OpCode,CJMP
524,167,Basic OpCode,CLEARLOG
524,253,Basic OpCode,CLR
524,180,Basic OpCode,CMD
524,206,Basic OpCode,CNJMP
524,248,Basic OpCode,COMP
524,145,Basic OpCode,COMPENUM
524,163,Basic OpCode,COMPNULL
524,225,Basic OpCode,COMPS
524,236,Basic OpCode,CONV
524,142,Basic OpCode,COS
524,235,Basic OpCode,DEC
524,223,Basic OpCode,DEFSUB
524,176,Basic OpCode,DELTA
524,134,Basic OpCode,DEWPOINT
524,234,Basic OpCode,DIV
524,255,Basic OpCode,END
524,135,Basic OpCode,ENTHALPY
524,247,Basic OpCode,EQU
524,246,Basic OpCode,EQUB
524,187,Basic OpCode,EQUFA
524,186,Basic OpCode,EQUTA
524,175,Basic OpCode,ERR
524,170,Basic OpCode,ERROR
524,178,Basic OpCode,EXECUTE
524,245,Basic OpCode,FLOW
524,222,Basic OpCode,GOGSUB
524,220,Basic OpCode,GOINLINE
524,221,Basic OpCode,GOSUB
524,233,Basic OpCode,INC
524,190,Basic OpCode,JMP
524,169,Basic OpCode,LOGERROR
524,232,Basic OpCode,MAX
524,231,Basic OpCode,MIN
524,230,Basic OpCode,MUL
524,224,Basic OpCode,NEG
524,251,Basic OpCode,NOT
524,219,Basic OpCode,ONGOINLINE
524,191,Basic OpCode,ONGOTO
524,250,Basic OpCode,OR
524,181,Basic OpCode,OWNWRITE
524,168,Basic OpCode,PRIORITY
524,216,Basic OpCode,PWR
524,129,Basic OpCode,PWS
524,185,Basic OpCode,READ
524,166,Basic OpCode,READARRAY
524,136,Basic OpCode,RELHUMID
524,144,Basic OpCode,RESTART
524,173,Basic OpCode,RESUME
524,172,Basic OpCode,RESUMEN
524,218,Basic OpCode,RET
524,217,Basic OpCode,RETG
524,244,Basic OpCode,SEG
524,242,Basic OpCode,SEL2
524,241,Basic OpCode,SEL2B
524,243,Basic OpCode,SEL4
524,227,Basic OpCode,SEL4B
524,249,Basic OpCode,SET
524,174,Basic OpCode,SETTRAP
524,143,Basic OpCode,SIN
524,240,Basic OpCode,SPAN
524,229,Basic OpCode,SQRT
524,189,Basic OpCode,STOP
524,228,Basic OpCode,SUB
524,141,Basic OpCode,TAN
524,177,Basic OpCode,TRIGGER
524,188,Basic OpCode,WAIT
524,137,Basic OpCode,WETBULB
524,183,Basic OpCode,WRITE
524,165,Basic OpCode,WRITEARRAY
524,164,Basic OpCode,WRITELOG
524,252,Basic OpCode,XOR
1287,0,BasicShapeFlashTypes,Disabled (no flashing)
1287,1,BasicShapeFlashTypes,State Color / Alarm Color
1287,2,BasicShapeFlashTypes,State Color / Alternate Color
175,3,Battery Condition,Defective
175,0,Battery Condition,Good
175,2,Battery Condition,Replace
175,1,Battery Condition,Service
121,4,Baud Rate,115200
121,1,Baud Rate,19200
121,2,Baud Rate,38400
121,3,Baud Rate,57600
121,0,Baud Rate,9600
30003,0,Ben,B
30003,1,Ben,E
30003,2,Ben,N
453,3,BI 1 Configuration,Motion NC
453,2,BI 1 Configuration,Motion NO
453,0,BI 1 Configuration,None
453,1,BI 1 Configuration,Rem NSB
453,4,BI 1 Configuration,Window
454,1,BI 2 Configuration,Door Dry
454,3,BI 2 Configuration,Filter
454,0,BI 2 Configuration,None
454,2,BI 2 Configuration,Override
454,4,BI 2 Configuration,Service
2585,1696,BI Selection,Alarm/Normal
2585,939,BI Selection,Close/Open
2585,374,BI Selection,Normal/Alarm
2585,647,BI Selection,Off/On
2585,1686,BI Selection,On/Off
2585,1699,BI Selection,Open/Close
2626,0,BI Setup,Binary
2626,2,BI Setup,Momentary Off Delay
2626,3,BI Setup,Momentary On Delay
2626,1,BI Setup,Pulsed
906,3,BI to BO/AO Delay Type,Both
906,0,BI to BO/AO Delay Type,None
906,1,BI to BO/AO Delay Type,Off
906,2,BI to BO/AO Delay Type,On
3033,3,Binary Action,Auxilary Relay On
3033,1,Binary Action,Fan Off
3033,0,Binary Action,Normal
3033,2,Binary Action,Shut Off Cooling
2573,0,Binary Input Polarity,Normally Close
2573,1,Binary Input Polarity,Normally Open
3032,3,Binary Mode Select,Door Open
3032,0,Binary Mode Select,None
3032,2,Binary Mode Select,Refrigerant Leak
3032,1,Binary Mode Select,Room Light
1631,0,Binary Numeric Value,0
1631,1,Binary Numeric Value,1
26,1,Bind Status,Bind in Progress
26,2,Bind Status,Bind Pending
26,0,Bind Status,Bound
26,4,Bind Status,No Change
26,5,Bind Status,No Commands
26,3,Bind Status,Not Bound
652,4,Biometric Type,Biometrics
789,0,Blocking Protect,Off
789,1,Blocking Protect,Protect
2,1,BO Setup,Maintained
2,0,BO Setup,Momentary
2,2,BO Setup,Pulse
2,3,BO Setup,Start Stop
35,0,BOH Setup,Maintained
35,1,BOH Setup,Pulse
35,2,BOH Setup,Start Stop
286,1,Boolean Setup,AND
286,0,Boolean Setup,NOT
286,2,Boolean Setup,OR
286,3,Boolean Setup,XOR
937,2,Box Flow Test Errors,Damper Command Not Responding
937,5,Box Flow Test Errors,Excessive Flow
937,7,Box Flow Test Errors,Excessive Hysteresis
937,1,Box Flow Test Errors,Flow Not Reliable
937,4,Box Flow Test Errors,Insufficient Flow
937,0,Box Flow Test Errors,Large dP Offset
937,6,Box Flow Test Errors,Non-Increasing Flow
937,3,Box Flow Test Errors,Poor Flow Response
938,3,Box Flow Test Status,Errors during Test
938,0,Box Flow Test Status,No Test Data
938,4,Box Flow Test Status,Test Cancelled
938,2,Box Flow Test Status,Test Complete Normal
938,1,Box Flow Test Status,Test In Progress
54,6,Box Mode,Cooling
54,7,Box Mode,Heating
54,4,Box Mode,Low Limit
54,5,Box Mode,Satisfied
54,0,Box Mode,Shutdown Closed
54,1,Box Mode,Shutdown Open
54,2,Box Mode,Warmup
54,3,Box Mode,Water System Flush
55,0,Box Mode Input,Auto
55,3,Box Mode Input,Autocalibration
55,6,Box Mode Input,Low Limit
55,5,Box Mode Input,Shutdown Closed
55,4,Box Mode Input,Shutdown Open
55,7,Box Mode Input,Test and Balance
55,1,Box Mode Input,Warmup
55,2,Box Mode Input,Water Flush System
819,1,BP Valve Ctrl,Bypass
819,0,BP Valve Ctrl,Slave
40006,0,Break Make,Break
40006,2,Break Make,Hold
40006,1,Break Make,Make
40106,0,Break/Make,Break
40106,1,Break/Make,Make
676,16,BTCVT/Ethernet Detail Codes,BTDL_ATTEMPTING_DISCONNECT
676,14,BTCVT/Ethernet Detail Codes,BTDL_CONNECTION_HANDLER_SOFTWARE_PROBLEM
676,3,BTCVT/Ethernet Detail Codes,BTDL_ESTABLISHING_CONNECTION
676,1,BTCVT/Ethernet Detail Codes,BTDL_INVALID_COM_PORT
676,0,BTCVT/Ethernet Detail Codes,BTDL_NOERROR
676,2,BTCVT/Ethernet Detail Codes,BTDL_VALID_COM_PORT_INVALID_DEVICE
676,7,BTCVT/Ethernet Detail Codes,BTDL_WIRELESS_CONNECTED_MSTP_BAUD_19200
676,8,BTCVT/Ethernet Detail Codes,BTDL_WIRELESS_CONNECTED_MSTP_BAUD_38400
676,9,BTCVT/Ethernet Detail Codes,BTDL_WIRELESS_CONNECTED_MSTP_BAUD_76800
676,6,BTCVT/Ethernet Detail Codes,BTDL_WIRELESS_CONNECTED_MSTP_BAUD_9600
676,4,BTCVT/Ethernet Detail Codes,BTDL_WIRELESS_CONNECTED_MSTP_BAUD_SEEKING
676,5,BTCVT/Ethernet Detail Codes,BTDL_WIRELESS_CONNECTED_MSTP_BAUD_SETTING
676,13,BTCVT/Ethernet Detail Codes,BTDL_WIRELESS_CONNECTED_MSTP_DUPLICATE_MAC_ADDRESS
676,12,BTCVT/Ethernet Detail Codes,BTDL_WIRELESS_CONNECTED_MSTP_NOT_RECEIVED_TOKEN
676,11,BTCVT/Ethernet Detail Codes,BTDL_WIRELESS_CONNECTED_MSTP_WAITING_FOR_PFM
676,15,BTCVT/Ethernet Detail Codes,BTDL_WIRELESS_DISCONNECTED
676,10,BTCVT/Ethernet Detail Codes,BTDL_WIRELESS_SEEKING
676,17,BTCVT/Ethernet Detail Codes,DOWNLOAD_UPLOAD_IN_PROGRESS
